waterfront	滨水地区
ethylic	乙基属
rejudge	重新判断
aerobe	需氧菌
thumbmark	拇指痕
unplucked	未摘下的
unplucked	未摘下
unplucked	未拔毛的
unplucked	未拔毛
unplucked	未扯掉的
unplucked	未扯掉
automan	=automaker
grayback	灰色动物
weatherability	耐气候性
weatherability	抗风化力
graticulate	把
dyslexia	诵读困难
amaranthine	不凋谢的
amaranthine	不凋谢
amaranthine	不死的
amaranthine	不死
amaranthine	紫红的
amaranthine	紫红
craniad	向头部
doglike	象狗的
doglike	象狗
doglike	顽强的
doglike	顽强
doglike	忠实的
doglike	忠实
chinatown	唐人街
rhodora	杜鹃之一种
fibrosarcoma	纤维肉瘤
dravidic	=Dravidian
azygous	非对偶的
azygous	非对偶
logman	伐木工人
logman	采运工
homosexuality	同性恋
machinable	可加工的
machinable	可加工
ropemanship	走索技术
reticula	网状的
reticula	网状
reticula	网状组织的
reticula	网状组织
reticula	错综复杂的
reticula	错综复杂
nachschlag	后倚音
congregationalism	会众制
congregationalism	公理教会制度
perpendicular	垂直的
perpendicular	垂直
perpendicular	正交的
perpendicular	正交
perpendicular	垂线
experiential	经验的
experiential	经验
experiential	经验上的
experiential	经验上
experiential	根据经验的
experiential	根据经验
fanciness	空想
fanciness	花俏
personify	赋与……以人性
personify	使人格化
cathode	阴极
tabasco	塔巴斯哥
tabasco	由非常辣的红辣椒制成的极辛辣的调味料
proscribe	禁止
samba	桑巴舞
samba	跳桑巴舞
highjack	抢劫
highjack	劫持
australasia	澳大拉西亚
hyperfunction	机能亢进
hyperfunction	官能过度
thesaurosis	贮积病
thesaurosis	沉着病
nulliparous	从未生育过者的
nulliparous	从未生育过者
nulliparous	未产妇的
nulliparous	未产妇
ralline	秧鸡的
ralline	秧鸡
ralline	秧鸡科的
ralline	秧鸡科
ralline	似秧鸡的
ralline	似秧鸡
caesural	休止的
caesural	休止
caesural	主要停顿的
caesural	主要停顿
wot	wit的第1、3人称单数现在式
barlow	巴洛刀
slider	滑雪者
slider	滑冰者
mun	蒙河
trueness	真实
trueness	真
trueness	纯真
alphosis	皮肤色素缺乏症
grammaticalize	以语法结构表示
grammaticalize	将……作为语法要求
grammaticalize	使符合语法
latticinio	不透明乳白玻璃
nativism	先天论
nativism	本土主义
prepubertal	青春期前的
prepubertal	青春期前
udt	Uniform
udt	Data
udt	Transfer
udt	一致性数据传输
indrawal	吸入
indrawal	内流
salify	使成盐
salify	使变咸
salify	使与盐结合
sermon	训诫
sermon	说教
sermon	布道
nucleosome	核小体
cygnus	天鹅座
jeff	杰夫
cannery	罐头工厂
homosex	=homosexuality
basebred	下贱的
basebred	下贱
basebred	无教养的
basebred	无教养
rattle	发出卡嗒卡嗒声
rattle	喋喋不休
rattle	急忙地做
rattle	吓吱声
rattle	喋喋不休的人
zapu	Zimbabwe
zapu	African
zapu	People''s
zapu	Union津巴布韦非洲人民联盟
skirt	裙子
skirt	环绕
farthest	最远的
farthest	最远
farthest	最久的
farthest	最久
farthest	最远
farthest	far
farthest	的最高级
farthest	最大程度地
farthest	最大程度
farthest	最大限度地
farthest	最大限度
fatheaded	愚钝的
fatheaded	愚钝
fatheaded	愚笨的
fatheaded	愚笨
pluriaxial	多轴的
pluriaxial	多轴
pluriaxial	在次生枝上开花的
pluriaxial	在次生枝上开花
lighterage	驳运
lighterage	驳运费
writable	可写下的
writable	可写下
writable	能写成文的
writable	能写成文
alcoholometer	酒精表
alcoholometer	酒精比重计
circumference	圆周
circumference	周围
vasoinhibitor	血管抑制药
nematocide	杀线虫剂
amoebocyte	阿米巴样细胞
amoebocyte	变形细胞
radiobiology	放射生物学
peewit	田凫
peewit	田凫的鸣声
gunhouse	炮室
aden	亚丁
epsomite	泻利盐
chancellery	大臣
prancy	腾跃的
prancy	腾跃
prancy	欢跃的
prancy	欢跃
analysissitus	拓朴学
terotechnology	维修工艺学
bicuculline	荷包牡丹碱
gentilesse	温柔
gentilesse	礼貌
declaim	巧辩
declaim	演讲
declaim	高声朗读
hydraulic	水力的
hydraulic	水力
hydraulic	水压的
hydraulic	水压
corruptive	使堕落的
corruptive	使堕落
corruptive	使腐败的
corruptive	使腐败
corruptive	腐败性的
corruptive	腐败性
kinetonucleus	=kinetoplast
yock	大笑
ganda	干达人
decrepit	衰老的
decrepit	衰老
torc	金属饰环
torc	金属项圈
torc	金属颈环
presto	急板之乐曲或乐章
presto	极快的
presto	极快
presto	迅速的
presto	迅速
alphanumeric	文字数字的
alphanumeric	文字数字
alphanumeric	包括文字与数字的
alphanumeric	包括文字与数字
geminal	偕的
geminal	偕
economizer	节约者
economizer	节约装置
economizer	经济家
homegrown	自家种植的
homegrown	自家种植
homegrown	国产的
homegrown	国产
palpi	palpus的复数
garbage	垃圾
garbage	废物
lespedeza	胡枝子属
brominate	用溴处理
brominate	使溴化
skinhead	理平头的男人
dropscene	收场
dropscene	最后一场
sottish	酗酒的
sottish	酗酒
sottish	愚蠢的
sottish	愚蠢
macrolepidopteron	大型鳞翅昆虫
melancholia	精神忧郁症
goldwater	=goldwasser
swaddle	襁褓
swaddle	束缚
swaddle	用襁褓包
birch	桦树
birch	白桦
crofter	小农场中的佃农
undulated	波状的
undulated	波状
undulated	波形的
undulated	波形
tracheate	有气管的
tracheate	有气管
tracheate	用气管呼吸的
tracheate	用气管呼吸
trusting	信任的
trusting	信任
trusting	信赖的
trusting	信赖
alme	歌女
alme	舞女
ladleful	满杓
banishment	放逐
banishment	驱逐
fuller	漂洗工
paraphrastic	改写成容易明白的
paraphrastic	改写成容易明白
paraphrastic	说明性的
paraphrastic	说明性
editola	影片剪辑机
brass	黄铜
brass	黄铜制品
brass	厚脸皮
jamin	refractometer
jamin	雅明折射计
edb	ethylene
edb	dibromide二溴化乙烯
oratory	讲演术
aristotelean	亚里斯多德派之学者
aristotelean	思想偏重于实际之人
aristotelean	实验主义者
aristotelean	亚里斯多德的
aristotelean	亚里斯多德
flocculent	羊毛状的
flocculent	羊毛状
flocculent	絮凝的
flocculent	絮凝
flocculent	丛毛状的
flocculent	丛毛状
flocculent	柔毛状的
flocculent	柔毛状
flocculent	覆以绒毛的
flocculent	覆以绒毛
diagnostication	诊断
diagnostication	判断
trioxide	三氧化物
adjournal	=adjournment
agricultural	农业的
agricultural	农业
agricultural	农艺的
agricultural	农艺
explodent	爆破音
glout	皱眉
glout	蹙额
xeme	北极鸥
marauder	掠夺者
floodwood	漂流木
floodwood	浮木
cunit	100立方英尺
nira	National
nira	Industrial
nira	Recovery
nira	Act
nira	全国工业复兴法
crossbeam	大梁
crossbeam	横梁
pluralist	兼管数个教堂者
pluralist	兼职者
humoresque	诙谐曲
humoresque	幽默曲
humoresque	滑稽调
tagetes	万寿菊
craniectomy	部分颅骨切除术
malee	=mali
seggie	=seg
clistogamy	=cleistogamy
crake	秧鸡
crake	秧鸡的叫声
crake	秧鸡般叫
archangelic	天使长的
archangelic	天使长
archangelic	大天使的
archangelic	大天使
irone	鸢尾酮
interdigital	交叉指型
launcher	发射者
launcher	运载火箭
launcher	发射台
avitaminosis	维生素缺乏症
erudite	博学的
erudite	博学
antiracism	反种族主义
searchless	无法探究的
searchless	无法探究
searchless	不可理解的
searchless	不可理解
searchless	不可测知的
searchless	不可测知
continental	大陆的
continental	大陆
continental	大陆性的
continental	大陆性
continental	欧洲人
confesser	忏悔者
confesser	听忏悔的神父
mattamore	地下室
mattamore	地下仓库
overprint	套印
overprint	添印
overprint	套印
overprint	印戳
castiron	铸铁制成的
castiron	铸铁制成
castiron	不屈的
castiron	不屈
castiron	强壮的
castiron	强壮
castiron	健康的
castiron	健康
silvical	森林学的
silvical	森林学
decubitus	卧姿
decubitus	褥疮
enisle	使成岛
enisle	使孤立
enisle	置于岛上
interspinous	椎间的
interspinous	椎间
interspinous	棘突间的
interspinous	棘突间
douroucouli	夜猴
vincaleukoblastine	=vinblastine
hushpuppy	油炸玉米饼
hushpuppy	南部的
hushpuppy	南部
hushpuppy	南部乡下的
hushpuppy	南部乡下
ftc	Federal
ftc	Trade
ftc	Commission
bulrush	芦苇
bulrush	香蒲
bulrush	纸草
glorify	使更壮丽
glorify	赞扬
dall	sheep
dall	Dall''s
dall	sheep
dall	野大白羊
lander	登陆车
lander	着陆者
lander	住在陆地上的人
dialectology	方言学
dialectology	方言研究
dissimilitude	相异
polyandrous	一妻多夫的
polyandrous	一妻多夫
polyandrous	一雌多雄的
polyandrous	一雌多雄
rgt	regiment
superimpose	添加
superimpose	双重
repoint	重嵌
disablement	无力化
disablement	无能力
industrialist	工业家
industrialist	实业家
industrialist	工厂主
industrialist	产业工人
asphyxiator	碳酸气灭火器
asphyxiator	动物窒息器
managerialism	管理主义
guenon	长尾猴
canna	美人蕉科
spheroidic	类似球体的
spheroidic	类似球体
ferrovanadium	铁钒
migraineur	偏头痛患者
dekameter	=decameter
abstention	节制
installment	部分
pugnacious	好斗的
pugnacious	好斗
chickweed	繁缕
carbolated	浸以石碳酸的
carbolated	浸以石碳酸
antrim	安特里姆郡
debugger'	NULL)
determinist	决定论者
asphaltite	沥青岩
captation	以狡猾手段谋取利益
captation	沽名钓誉
haem	血红素
smackhead	吸海洛因者
smackhead	海洛因瘾君子
hymnist	赞美诗作者
okay	认可
okay	赞同
okay	好的
okay	好
amble	缓行
amble	溜蹄
sequestrum	腐骨片
sequestrum	死骨片
worktable	工作台
worktable	缝纫桌
heterofil	异质复合丝的
heterofil	异质复合丝
heterofil	共轭丝的
heterofil	共轭丝
flit	掠过
flit	迁徙
flit	迅速飞过
flit	飞来飞去
dropsy	水肿
dropsy	浮肿
dropsy	贿余
annihilation	歼灭
annihilation	灭绝
aerial	航空的
aerial	航空
aerial	生活在空气中的
aerial	生活在空气中
aerial	空气的
aerial	空气
aerial	高耸的
aerial	高耸
aerial	天线
mage	魔术师
mage	博学者
apocalyptical	天启的
apocalyptical	天启
apocalyptical	启示论的
apocalyptical	启示论
gerard	杰勒德
teleprompter	讲词提示装置
teleprompter	读稿机
sunwise	和太阳在天空上移动同方向地
sunwise	和太阳在天空上移动同方向
sunwise	向右转地
sunwise	向右转
nereus	海神
similarity	类似
similarity	类似处
bloat	使膨胀
bloat	腌制
bloat	膨胀
bloat	肿起
bloat	得意
bloat	肿胀病人
scolopidium	弦音器官
scolding	责骂
scolding	叱责
reflorescent	再开花的
reflorescent	再开花
discourteously	不礼貌地
discourteously	不礼貌
discourteously	粗鲁地
discourteously	粗鲁
cosmogony	宇宙的产生
cosmogony	宇宙进化论
unfasten	解开
unfasten	放松
revalidation	重新生效
revalidation	从具法律效力
pseudocoelomate	有假腔
rarely	很少地
rarely	很少
rarely	罕有地
rarely	罕有
zanyism	滑稽表演
zanyism	笑剧
matchwood	做火柴杆的木料
matchwood	碎片
scholiast	注释者
indies	印度地方
indies	东西印度群岛
adipic	脂肪的
adipic	脂肪
adipic	油质的
adipic	油质
adipic	来自脂肪的
adipic	来自脂肪
lifeguard	救生员
anteversion	子宫前倾
iffy	不确定的
iffy	不确定
iffy	可疑的
iffy	可疑
iffy	有问题的
iffy	有问题
lipotropy	抗脂
lipotropy	亲脂
vengeance	复仇
vengeance	报仇
estaminet	小酒吧
estaminet	小餐馆
estaminet	咖啡馆
mikvah	正统犹太教的浸礼池
waster	挥霍者
waster	浪子
waster	废品
waster	次品
rustler	积极分子
rustler	活跃的人
shaggymane	毛头卑伞
shaggymane	一种可食用的蘑菇
heortology	宗教节日学
tactual	触觉的
tactual	触觉
tactual	凭感觉的
tactual	凭感觉
venomousness	有毒
venomousness	充满怨恨
trigger	引发
trigger	引起
trigger	触发
trigger	板机
witch	巫婆
witch	女巫
witch	迷人的女子
witch	施巫术
witch	迷惑
atalanta	捷足善走的美女
tania	芋类
fuel	燃料
fuel	加燃料
fuel	供以燃料
fuel	得到燃料
aps	American
aps	Physical
aps	Society
aps	美国物理协会
aps	Advanced
aps	Photo
aps	System
aps	高级相片系统
lighthouseman	灯塔守望人
fated	宿命的
fated	宿命
fated	受命运支配的
fated	受命运支配
fated	命中注定的
fated	命中注定
redpoll	金翅鸟
redpoll	无角的红牛
octothorp	"#"号
vagal	迷走神经的
vagal	迷走神经
acrodromous	脉向尖聚集的
acrodromous	脉向尖聚集
moro	摩洛族
moro	摩洛语
hotblood	易激动者
hotblood	热情者
bere	大麦的一种
neoplasm	赘生物
neoplasm	瘤
archaeozoic	=Archeozoic
workmanlike	精巧的
workmanlike	精巧
workmanlike	技巧熟练的
workmanlike	技巧熟练
workmanlike	技巧精湛地
workmanlike	技巧精湛
humped	有肉峰的
humped	有肉峰
humped	有瘤的
humped	有瘤
mix	使混和
mix	混淆
mix	混合
mix	混合
immovable	固定的
immovable	固定
immovable	不动的
immovable	不动
immovable	不改变的
immovable	不改变
ashiver	颤抖的
ashiver	颤抖
ashiver	发抖的
ashiver	发抖
haymow	干草堆
haymow	干草棚
tetartohedral	具有四分之一结晶体对称面的
tetartohedral	具有四分之一结晶体对称面
magnificence	华丽
magnificence	富丽堂皇
fernico	铁镍钴合金
careerism	野心
careerism	追求名利
westbound	向西进行的
westbound	向西进行
westbound	西行的
westbound	西行
manhattanite	曼哈顿区人
beesting	蜂螫的肿块
riffle	浅滩
riffle	湍流
riffle	涟漪
riffle	洗牌动作
riffle	使起涟漪
riffle	迅速洗牌
riffle	流过浅滩
riffle	成涟漪
riffle	迅速翻书
raintight	不漏雨的
raintight	不漏雨
cozy	舒适的
cozy	舒适
cozy	安逸的
cozy	安逸
cozy	惬意的
cozy	惬意
forfex	剪刀
strophulus	小儿丘疹性荨麻疹
strophulus	婴儿苔藓
untaa	United
untaa	Nations
untaa	Technical
untaa	Assistance
untaa	Administration
untaa	联合国技术援助管理处
zygoma	颊骨
zygoma	颧骨
lazaretto	传染病院
lazaretto	检疫船
pragmatism	实用主义
skein	群
skein	一团糟
semon	语义子
semon	义符
soundless	无声的
soundless	无声
fogdog	雾堤中的明亮部份
eupatrid	世袭贵族
eupatrid	贵族
eupatrid	世袭贵族的
eupatrid	世袭贵族
cassia	桂皮
cassia	肉桂
gawky	迟钝的
gawky	迟钝
gawky	笨拙的
gawky	笨拙
inhibitory	禁止的
inhibitory	禁止
inhibitory	抑制的
inhibitory	抑制
wither	使凋谢
wither	使消亡
wither	使畏缩
wither	枯萎
wither	衰退
wither	感到羞愧
acutilingual	尖舌的
acutilingual	尖舌
acutilingual	尖嘴的
acutilingual	尖嘴
resorption	再吸收
resorption	再吞
carronade	舰炮之一种
carronade	大口径短炮
paludism	疟疾
biochemical	生物化学的
biochemical	生物化学
batholithic	岩基的
batholithic	岩基
syngen	种群
syngen	群体
snorer	打鼾者
eyeless	盲目的
eyeless	盲目
kanuri	卡努里人
compassable	可绕的
compassable	可绕
compassable	可完成的
compassable	可完成
compassable	可达成的
compassable	可达成
prolonge	钩索
prolonge	拖曳钩索
adsorptive	吸附的
adsorptive	吸附
cacholong	美蛋白石
amphigory	无意义而滑稽的文章
projectile	射弹
projectile	发射的
projectile	发射
lapland	拉普兰
grainfield	谷物用地
grainfield	谷物用
infrasonic	次声的
infrasonic	次声
infrasonic	使用次声的
infrasonic	使用次声
infrasonic	次声所产生的
infrasonic	次声所产生
jeez	呀
levanter	躲债人
levanter	逃赌债者
incorrect	错误的
incorrect	错误
incorrect	不正确的
incorrect	不正确
macrodont	巨牙的
macrodont	巨牙
inkwriter	印字机
cardioverter	心律转变器
cardioverter	复律器
veil	面纱
veil	面罩
veil	帐
veil	幕
veil	掩饰物
veil	遮蔽物
veil	口实
veil	假托
veil	戴面纱
veil	隐藏
veil	遮蔽
veil	掩饰
veil	蒙上面纱
leukopoietic	白血球形成的
leukopoietic	白血球形成
ditchdigger	挖沟者
ditchdigger	开沟机
liegeman	臣下
liegeman	忠实的部下
bfr	Buffer
bfr	Under
bfr	Run
bfr	缓存器欠载
aforetime	从前
aforetime	以前
aforetime	以前的
aforetime	以前
aforetime	早先的
aforetime	早先
claxon	=klaxon
naval	海军的
naval	海军
swad	一群
swad	一束
swad	一簇
orometer	山岳高度计
orometer	山地气压表
vacationland	度假胜地
vacationland	度假胜
bomber	轰炸机
bomber	轰炸员
missile	导弹
missile	发射物
radiograph	射线照片
radiograph	X光照片
radiograph	拍……的射线照片
radiograph	拍射线照片
conversancy	熟练
conversancy	精通
meteorite	陨星
